Time Step,difference,close,far,ratio
452,19.65957329,100.5703771,80.91080383,0.804519245
,,,,
453,19.44506176,100.4690752,81.02401343,0.806457243
,,,,
454,19.60616713,100.9012504,81.2950833,0.805689552
,,,,
455,19.48447341,100.8879196,81.40344623,0.806870104
,,,,
456,19.51960265,101.1480158,81.62841319,0.807019421
,,,,
457,19.5215049,101.23917,81.71766513,0.807174388
,,,,
458,19.56327832,101.4560741,81.89279576,0.807174893
,,,,
459,19.68139924,101.6665783,81.98517906,0.806412298
,,,,
460,19.61429466,101.8325407,82.21824608,0.807386769
,,,,
461,19.74573427,102.1220667,82.37633244,0.806645763
,,,,
462,19.76482762,102.2775881,82.51276052,0.806753092
,,,,
463,19.6865932,102.3919208,82.70532757,0.807732944
,,,,
464,19.57198329,102.634919,83.06293575,0.80930483
,,,,
465,19.68841749,102.7880432,83.09962566,0.80845615
,,,,
466,19.63973479,103.0071115,83.36737669,0.809336127
,,,,
467,19.72309295,103.1300265,83.40693352,0.808755087
,,,,
468,19.79922629,103.3719895,83.57276317,0.808466235
,,,,
469,19.84799065,103.6461006,83.7981099,0.808502292
,,,,
470,19.64271529,103.6372598,83.99454454,0.810466667
,,,,
471,19.87545365,104.0522837,84.17683002,0.808985897
,,,,
472,19.70487483,104.0126079,84.30773311,0.810553016
,,,,
473,19.91974809,104.3962714,84.4765233,0.809191001
,,,,
474,19.61536832,104.4490683,84.83369996,0.812201596
,,,,
475,19.78852068,104.730775,84.94225427,0.81105343
,,,,
476,19.58678833,104.8052606,85.21847232,0.813112546
,,,,
477,20.00413641,105.1734903,85.16935392,0.809798683
,,,,
478,19.65104227,105.1252208,85.47417856,0.813070145
,,,,
479,19.96198821,105.4867421,85.52475391,0.810763061
,,,,
480,19.49731989,105.4600083,85.96268843,0.815121199
,,,,
481,19.91364036,105.8119648,85.89832445,0.81180162
,,,,
482,19.41640554,105.8142031,86.39779754,0.816504732
,,,,
483,19.92331277,106.1777591,86.25444628,0.812358888
,,,,
484,19.51117989,106.1752245,86.66404457,0.816236038
,,,,
485,19.93512338,106.5334317,86.5983083,0.812874484
,,,,
486,19.49544148,106.4622536,86.9668121,0.816879309
,,,,
487,19.90578523,106.9798021,87.07401685,0.8139295
,,,,
488,19.50366675,106.8485509,87.34488415,0.817464377
,,,,
489,19.90182516,107.2053322,87.30350704,0.81435788
,,,,
490,19.49369433,107.1862323,87.69253794,0.818132479
,,,,
491,19.90183395,107.5532023,87.6513684,0.814958239
,,,,
492,19.50846,107.5711237,88.06266367,0.81864594
,,,,
493,19.61622756,107.8435049,88.22727732,0.818104692
,,,,
494,19.7584063,108.0674999,88.30909362,0.817166065
,,,,
495,19.76757088,108.3355608,88.56798994,0.817533867
,,,,
496,19.57681068,108.3197935,88.74298286,0.81926839
,,,,
497,19.61529975,108.5596753,88.94437556,0.819313205
,,,,
498,19.57454316,108.6806297,89.10608649,0.81988931
,,,,
499,19.77008624,108.9868287,89.21674242,0.818601142
,,,,
500,19.58187549,109.1019583,89.52008283,0.820517653
,,,,
501,19.82823386,109.3910186,89.56278476,0.818739837
,,,,
502,19.61603753,109.550212,89.93417442,0.820940214
,,,,
503,19.77741905,109.7705275,89.99310846,0.819829425
,,,,
504,19.66462556,109.9736731,90.30904757,0.821187881
,,,,
505,19.8637445,110.226174,90.36242951,0.819791037
,,,,
506,19.74439375,110.3766071,90.63221336,0.82111795
,,,,
507,19.8585569,110.4966868,90.63812992,0.820279164
,,,,
508,19.66745854,110.6402268,90.97276822,0.822239532
,,,,
509,19.8239565,110.8489971,91.0250406,0.821162509
,,,,
510,19.55607074,110.95849,91.40241926,0.823753273
,,,,
511,19.88446671,111.1855292,91.30106252,0.82115958
,,,,
512,19.52321391,111.3340574,91.81084345,0.824642932
,,,,
513,19.81865319,111.5078876,91.68923438,0.822266804
,,,,
514,19.3170514,111.6080021,92.29095069,0.826920552
,,,,
515,19.82584984,111.9438062,92.11795632,0.822894624
,,,,
516,19.25744184,112.0297585,92.77231661,0.828104228
,,,,
517,19.59887344,112.1542177,92.5553443,0.825250679
,,,,
518,19.3032546,112.2986422,92.99538764,0.828107854
,,,,
519,19.58825855,112.4816756,92.89341709,0.825853781
,,,,
520,19.42787598,112.8009634,93.37308745,0.827768528
,,,,
521,19.55551807,112.8887322,93.3332141,0.826771745
,,,,
522,19.53488101,113.1669343,93.63205324,0.827379957
,,,,
523,19.64961928,113.3499136,93.70029436,0.826646367
,,,,
524,19.38688318,113.4786878,94.09180467,0.829158377
,,,,
525,19.74169181,113.7147807,93.97308893,0.826392913
,,,,
526,19.34952539,113.8642337,94.51470833,0.83006494
,,,,
527,19.63902551,113.988051,94.34902547,0.827709788
,,,,
528,19.25879349,114.0459294,94.78713586,0.83113125
,,,,
529,19.69229196,114.3771705,94.6848785,0.827830223
,,,,
530,19.46114747,114.5257095,95.06456206,0.830071802
,,,,
531,19.64057967,114.7084946,95.06791489,0.828778333
,,,,
532,19.2979131,114.8752688,95.57735575,0.832009855
,,,,
533,19.7011888,115.1448944,95.44370557,0.828900891
,,,,
534,19.31226583,115.2066587,95.89439283,0.832368493
,,,,
535,19.62049726,115.5082791,95.88778185,0.830137741
,,,,
536,19.2945485,115.5416674,96.2471189,0.833007876
,,,,
537,19.72276291,115.9005264,96.1777635,0.829830256
,,,,
538,19.19595039,115.7464396,96.55048918,0.834155154
,,,,
539,19.7283586,116.2590813,96.53072268,0.830306946
,,,,
540,19.3082541,116.2260114,96.91775727,0.833873211
,,,,
541,19.68992552,116.7087291,97.0188036,0.831290036
,,,,
542,19.38958048,116.6690833,97.27950285,0.833807038
,,,,
543,19.69098793,116.9685296,97.27754164,0.831655677
,,,,
544,19.46070604,117.10207,97.641364,0.833814159
,,,,
545,19.79754412,117.3349312,97.53738706,0.831273229
,,,,
546,19.57483209,117.5308844,97.95605226,0.833449461
,,,,
547,19.72976617,117.6668295,97.93706338,0.832325166
,,,,
548,19.57590288,117.830441,98.25453816,0.83386379
,,,,
549,19.56369647,117.9129184,98.34922194,0.834083519
,,,,
550,19.53569304,118.105831,98.57013801,0.83459163
,,,,
551,19.52923993,118.2505035,98.72126356,0.834848568
,,,,
552,19.64315415,118.505319,98.86216488,0.834242426
,,,,
553,19.47211392,118.6059043,99.13379038,0.835825088
,,,,
554,19.54895137,118.8719554,99.32300408,0.835546145
,,,,
555,19.4336958,119.0239234,99.59022764,0.836724456
,,,,
556,19.46069371,119.1421052,99.68141153,0.836659813
,,,,
557,19.53881372,119.3217798,99.78296603,0.83625107
,,,,
558,19.46340053,119.5758378,100.1124373,0.837229654
,,,,
559,19.37618297,119.7094954,100.3333125,0.838139966
,,,,
560,19.51249396,120.002625,100.4901311,0.837399441
,,,,
561,19.45918376,120.1524049,100.6932211,0.838045824
,,,,
562,19.40992329,120.2977377,100.8878144,0.83865097
,,,,
563,19.48690038,120.5514478,101.0645475,0.838352001
,,,,
564,19.4740366,120.6974364,101.2233998,0.838654099
,,,,
565,19.41474404,120.8621416,101.4473976,0.839364554
,,,,
566,19.57246132,121.0011393,101.428678,0.838245644
,,,,
567,19.27213341,121.2059184,101.933785,0.840996763
,,,,
568,19.54130438,121.287962,101.7466576,0.838885046
,,,,
569,19.34952858,121.6100412,102.2605126,0.840888726
,,,,
570,19.70467482,121.7895819,102.0849071,0.838207222
,,,,
571,19.25451446,121.9383335,102.6838191,0.842096297
,,,,
572,19.7195245,122.1797463,102.4602218,0.838602345
,,,,
573,19.49793367,122.3310345,102.8331008,0.840613351
,,,,
574,19.60026879,122.5025246,102.9022558,0.840001103
,,,,
575,19.59961441,122.8163474,103.216733,0.840415264
,,,,
576,19.68804017,122.8560369,103.1679968,0.839747068
,,,,
577,19.60945163,123.0858089,103.4763573,0.840684708
,,,,
578,19.59931747,123.2445872,103.6452697,0.840972185
,,,,
579,19.70178772,123.4780654,103.7762777,0.840443016
,,,,
580,19.50074871,123.6488329,104.1480842,0.842289262
,,,,
581,19.65048831,123.8496481,104.1991598,0.841335938
,,,,
582,19.5457673,123.9945471,104.4487798,0.842365912
,,,,
583,19.56606347,124.1327635,104.5667,0.842377927
,,,,
584,19.52848056,124.4008248,104.8723442,0.843019686
,,,,
585,19.556036,124.4760744,104.9200384,0.842893214
,,,,
586,19.45128603,124.6534825,105.2021965,0.843957139
,,,,
587,19.43927836,124.799545,105.3602666,0.844235984
,,,,
588,19.40712927,124.955188,105.5480587,0.844687287
,,,,
589,19.41956518,125.1917569,105.7721917,0.844881439
,,,,
590,19.38304219,125.3188604,105.9358182,0.845330207
,,,,
591,19.07027176,125.5294808,106.459209,0.84808133
,,,,
592,19.0991473,125.6233086,106.5241613,0.84796494
,,,,
593,19.15378794,125.8631542,106.7093663,0.847820531
,,,,
594,19.16652633,126.0760245,106.9094982,0.847976438
,,,,
595,19.08057484,126.1594808,107.0789059,0.848758296
,,,,
596,19.33583091,126.4894945,107.1536635,0.847134887
,,,,
597,19.32250455,126.5819805,107.2594759,0.847351855
,,,,
598,19.40951807,126.7492887,107.3397706,0.846866848
,,,,
599,19.40707085,126.9693984,107.5623276,0.847151589
,,,,
600,19.29346256,127.0767711,107.7833085,0.84817475
,,,,
601,19.28412308,127.2748899,107.9907668,0.848484465
,,,,
602,19.31472208,127.5482379,108.2335158,0.848569275
,,,,
603,19.17994097,127.5469475,108.3670065,0.849624461
,,,,
604,19.28652216,127.9673672,108.680845,0.849285622
,,,,
605,19.20561052,128.0526886,108.847078,0.850017905
,,,,
606,19.49994116,128.4796245,108.9796834,0.848225419
,,,,
607,19.30037787,128.4869839,109.1866061,0.849787291
,,,,
608,19.64942425,128.825422,109.1759977,0.847472464
,,,,
609,19.26990011,128.8111183,109.5412182,0.850401888
,,,,
610,19.46535702,129.1543213,109.6889643,0.849286057
,,,,
611,19.59314003,129.2889871,109.6958471,0.848454687
,,,,
612,19.32273273,129.3631668,110.0404341,0.850631882
,,,,
613,19.24364673,129.5277622,110.2841155,0.851432261
,,,,
614,19.5989302,129.8200354,110.2211052,0.849030004
,,,,
615,19.33809108,129.9673229,110.6292319,0.851208053
,,,,
616,19.56690818,130.1711709,110.6042627,0.849683244
,,,,
617,19.58290919,130.4227909,110.8398817,0.849850559
,,,,
618,19.53188133,130.5001176,110.9682362,0.850330546
,,,,
619,19.20454573,130.5890552,111.3845095,0.852939087
,,,,
620,19.4764622,130.8087225,111.3322603,0.851107313
,,,,
621,19.22018514,130.9943494,111.7741643,0.853274701
,,,,
622,19.54009417,131.2644583,111.7243641,0.85113949
,,,,
623,19.31886581,131.3736752,112.0548094,0.852947207
,,,,
624,19.67531193,131.6411063,111.9657944,0.850538236
,,,,
625,19.24567356,131.6768998,112.4312263,0.853841687
,,,,
626,19.53226643,131.8895131,112.3572466,0.851904325
,,,,
627,19.49018068,132.2081195,112.7179388,0.852579548
,,,,
628,19.57942394,132.1752042,112.5957802,0.851867648
,,,,
629,19.35364335,132.5430483,113.1894049,0.853982207
,,,,
630,19.52981014,132.5751588,113.0453486,0.852688767
,,,,
631,19.11822968,132.6953164,113.5770867,0.855923855
,,,,
632,19.58484595,133.010902,113.4260561,0.852757589
,,,,
633,18.98347349,132.9915201,114.0080466,0.857258016
,,,,
634,19.54047417,133.446824,113.9063498,0.853571081
,,,,
635,19.36972451,133.5010694,114.1313449,0.854909593
,,,,
636,19.72034471,133.8313163,114.1109716,0.852647756
,,,,
637,19.45402588,133.8149527,114.3609269,0.85461994
,,,,
638,19.57158549,134.1949365,114.623351,0.854155559
,,,,
639,19.7578034,134.3405999,114.5827965,0.852927533
,,,,
640,19.63545368,134.5302538,114.8948002,0.854044327
,,,,
641,19.71739434,134.688996,114.9716017,0.853607979
,,,,
642,19.32339042,134.6573955,115.3340051,0.856499598
,,,,
643,19.56636766,135.0240884,115.4577208,0.8550898
,,,,
644,19.28034104,135.0581423,115.7778012,0.857244142
,,,,
645,19.48381852,135.3854921,115.9016736,0.856086363
,,,,
646,19.16764185,135.3603135,116.1926717,0.858395409
,,,,
647,19.2028929,135.7677813,116.5648884,0.858560752
,,,,
648,19.37399648,135.8019155,116.427919,0.857336353
,,,,
649,19.24576535,136.0463003,116.8005349,0.85853518
,,,,
650,19.1817946,136.0329305,116.8511359,0.858991536
,,,,
651,19.45219484,136.5176954,117.0655006,0.85751155
,,,,
652,19.05974629,136.3222847,117.2625384,0.860186129
,,,,
653,19.44588163,136.8130319,117.3671502,0.857865283
,,,,
654,19.0304831,136.8044763,117.7739932,0.860892833
,,,,
655,19.51557447,137.2275209,117.7119464,0.85778673
,,,,
656,19.10888721,137.1268498,118.0179626,0.860648099
,,,,
657,19.55346093,137.6022239,118.048763,0.857898656
,,,,
658,19.3082417,137.6351528,118.3269111,0.859714315
,,,,
659,19.59998183,138.0486126,118.4486308,0.85802116
,,,,
660,19.30108559,138.0694456,118.76836,0.860207409
,,,,
661,19.57548034,138.3412196,118.7657393,0.85849857
,,,,
662,19.19698227,138.3643047,119.1673224,0.861257697
,,,,
663,19.50786644,138.6743086,119.1664422,0.859326023
,,,,
664,19.06621092,138.6932987,119.6270878,0.862529689
,,,,
665,19.43922761,139.1337458,119.6945182,0.860283877
,,,,
666,19.00705846,139.0630843,120.0560258,0.863320603
,,,,
667,19.27007215,139.300989,120.0309169,0.861665934
,,,,
668,19.0018032,139.3986417,120.3968385,0.863687315
,,,,
669,19.38151516,139.6659297,120.2844146,0.86122947
,,,,
670,19.34026405,139.8415772,120.5013131,0.861698756
,,,,
671,19.60419354,140.0562285,120.4520349,0.860026264
,,,,
672,19.61888295,140.3006941,120.6818111,0.86016546
,,,,
673,19.51427475,140.4401481,120.9258733,0.861049173
,,,,
674,19.52137504,140.6463719,121.1249968,0.861202427
,,,,
675,19.56089392,140.791032,121.230138,0.861064347
,,,,
676,19.63024904,140.9986112,121.3683622,0.860777004
,,,,
677,19.61610389,141.2351485,121.6190446,0.861110325
,,,,
678,19.70773663,141.4640261,121.7562895,0.860687292
,,,,
679,19.59572803,141.6203694,122.0246414,0.861631995
,,,,
680,19.73117452,141.8767981,122.1456235,0.860927405
,,,,
681,19.95816616,142.1376203,122.1794541,0.859585618
,,,,
682,19.59132135,142.1681646,122.5768432,0.862196144
,,,,
683,19.91037992,142.5900915,122.6797116,0.860366315
,,,,
684,19.65848351,142.6013206,122.9428371,0.862143749
,,,,
685,20.08108004,143.0281149,122.9470348,0.85960047
,,,,
686,19.62564954,142.9297469,123.3040973,0.862690238
,,,,
687,20.19678651,143.5205825,123.3237959,0.859276027
,,,,
688,19.87061424,143.4043435,123.5337293,0.861436455
,,,,
689,20.16256075,143.8881436,123.7255829,0.859873369
,,,,
690,19.57562836,143.6499477,124.0743194,0.863726867
,,,,
691,19.89151241,144.1032689,124.2117564,0.861963489
,,,,
692,19.49512203,143.9631439,124.4680218,0.864582549
,,,,
693,19.90010031,144.423209,124.5231087,0.862209818
,,,,
694,19.51950298,144.2176794,124.6981764,0.864652496
,,,,
695,19.91198478,144.8165865,124.9046017,0.862502043
,,,,
696,19.25805736,144.6078489,125.3497916,0.866825643
,,,,
697,19.76578509,145.1383591,125.372574,0.863814189
,,,,
698,19.44489525,145.0223618,125.5774665,0.865917952
,,,,
699,19.815383,145.4877389,125.6723559,0.863800323
,,,,
700,19.41421462,145.3004961,125.8862815,0.866385765
,,,,
701,19.72901806,145.7581774,126.0291594,0.864645549
,,,,
702,19.72182737,145.8244016,126.1025742,0.864756329
,,,,
703,19.76511341,146.1862346,126.4211212,0.864794976
,,,,
704,19.80579337,146.330381,126.5245876,0.864650162
,,,,
705,19.73597483,146.396696,126.6607212,0.865188386
,,,,
706,19.70990051,146.7436754,127.0337749,0.865684838
,,,,
707,19.89173426,146.8235461,126.9318118,0.864519454
,,,,
708,19.71717576,147.0409707,127.3237949,0.865906926
,,,,
709,19.76616434,147.1897347,127.4235703,0.865709627
,,,,
710,19.65820202,147.2201204,127.5619183,0.866470684
,,,,
711,19.79138644,147.5866154,127.7952289,0.865899856
,,,,
712,19.78660469,147.5814166,127.7948119,0.865927532
,,,,
713,19.90734448,148.0069888,128.0996444,0.865497267
,,,,
714,19.89718068,148.0262008,128.1290202,0.865583386
,,,,
715,20.06148941,148.4731577,128.4116683,0.864881372
,,,,
716,19.8843131,148.3680926,128.4837795,0.865979856
,,,,
717,20.11266074,148.9800315,128.8673708,0.864997607
,,,,
718,19.76578423,148.6067754,128.8409911,0.866992712
,,,,
719,19.92588801,149.1492815,129.2233935,0.866403057
,,,,
720,19.7097756,148.9216802,129.2119046,0.867650059
,,,,
721,19.75351712,149.485122,129.7316049,0.8678563
,,,,
722,19.91429461,149.3438311,129.4295365,0.866654722
,,,,
723,19.67025327,149.680508,130.0102548,0.868585071
,,,,
724,19.89230046,149.803215,129.9109145,0.867210457
,,,,
725,19.56274271,150.1441772,130.5814345,0.869706951
,,,,
726,19.82141769,150.2232277,130.40181,0.868053576
,,,,
727,19.49844679,150.4122144,130.9137677,0.8703666
,,,,
728,19.8246234,150.4658953,130.6412719,0.868245071
,,,,
729,19.51716278,150.9428407,131.4256779,0.870698321
,,,,
730,19.62740976,150.7360448,131.108635,0.86978954
,,,,
731,19.24101461,151.0945856,131.853571,0.87265583
,,,,
732,19.49105226,151.2054317,131.7143794,0.871095555
,,,,
733,19.29325117,151.4492257,132.1559745,0.872609113
,,,,
734,19.6611468,151.6959496,132.0348028,0.870391089
,,,,
735,19.29830734,151.875057,132.5767497,0.872933004
,,,,
736,19.50137229,152.0194751,132.5181028,0.871717934
,,,,
737,19.48954086,152.3655302,132.8759893,0.872086942
,,,,
738,19.53390787,152.4495011,132.9155933,0.871866371
,,,,
739,19.45392951,152.6687015,133.2147719,0.872574213
,,,,
740,19.59730013,152.6861751,133.088875,0.871649806
,,,,
741,19.34905049,153.0156489,133.6665984,0.873548551
,,,,
742,19.63949849,153.0155787,133.3760802,0.871650334
,,,,
743,19.58463273,153.4809555,133.8963227,0.872396985
,,,,
744,19.72787564,153.4794784,133.7516028,0.871462453
,,,,
745,19.35170225,153.6807177,134.3290155,0.874078528
,,,,
746,19.62766126,153.7770035,134.1493423,0.872362832
,,,,
747,19.54905615,154.0753775,134.5263214,0.87312018
,,,,
748,19.81846779,154.2996474,134.4811796,0.871558567
,,,,
749,19.60443603,154.4292543,134.8248183,0.873052317
,,,,
750,19.73278326,154.6495649,134.9167816,0.872403241
,,,,
751,19.46115338,154.6383092,135.1771559,0.874150503
,,,,
752,19.70301251,154.9152866,135.2122741,0.872814278
,,,,
753,19.4651804,155.1499259,135.6847455,0.874539544
,,,,
754,19.78951319,155.2652887,135.4757755,0.872543868
,,,,
755,19.40414094,155.5944801,136.1903392,0.8752903
,,,,
756,19.81350014,155.7570565,135.9435563,0.872792279
,,,,
757,19.206841,155.9110177,136.7041767,0.876808956
,,,,
758,19.50469698,156.0706947,136.5659977,0.875026526
,,,,
759,19.15227462,156.1844943,137.0322196,0.877374033
,,,,
760,19.45606134,156.371317,136.9152557,0.875577812
,,,,
761,19.1874595,156.4338588,137.2463993,0.877344587
,,,,
762,19.51614191,156.8086208,137.2924789,0.875541652
,,,,
763,19.38730764,156.9304226,137.5431149,0.876459215
,,,,
764,19.31718369,157.1294003,137.8122166,0.87706194
,,,,
765,19.41210419,157.4210573,138.0089531,0.876686737
,,,,
766,19.48482307,157.624222,138.139399,0.876384335
,,,,
767,19.48418425,157.8360855,138.3519012,0.876554311
,,,,
768,19.63331135,158.0563391,138.4230277,0.875782829
,,,,
769,19.41293152,158.120074,138.7071425,0.877226648
,,,,
770,19.43587883,158.238517,138.8026382,0.877173528
,,,,
771,19.54548201,158.4022877,138.8568057,0.876608588
,,,,
772,19.35693652,158.6188354,139.2618989,0.877965713
,,,,
773,19.65091363,158.6987452,139.0478315,0.876174738
,,,,
774,19.24339788,158.8806987,139.6373008,0.878881462
,,,,
775,19.32319386,159.072414,139.7492201,0.878525802
,,,,
776,19.65403137,159.4002189,139.7461876,0.876700098
,,,,
777,19.4639422,159.4163318,139.9523896,0.877904968
,,,,
778,19.68529295,159.7960085,140.1107155,0.876809858
,,,,
779,19.70926106,159.8336139,140.1243529,0.876688886
,,,,
780,19.63078102,160.2190202,140.5882392,0.87747534
,,,,
781,19.61307578,160.2747791,140.6617033,0.877628434
,,,,
782,19.50918357,160.5540406,141.0448571,0.878488368
,,,,
783,19.62358026,160.6999011,141.0763208,0.877886793
,,,,
784,19.34285705,160.8172416,141.4743846,0.879721497
,,,,
785,19.52526227,160.9861945,141.4609323,0.878714679
,,,,
786,19.33300408,161.0927768,141.7597727,0.879988386
,,,,
787,19.4228108,161.3043795,141.8815686,0.879589067
,,,,
788,19.26768344,161.534041,142.2663576,0.8807206
,,,,
789,19.45920824,161.6092538,142.1500456,0.879591002
,,,,
790,19.2802811,161.8180685,142.5377874,0.880852112
,,,,
791,19.53379186,161.9987112,142.4649193,0.879420079
,,,,
792,19.45910889,162.1109029,142.651794,0.879964219
,,,,
793,19.5979191,162.3704315,142.7725124,0.879301182
,,,,
794,19.64345097,162.5366317,142.8931807,0.879144469
,,,,
795,19.72738292,162.6195608,142.8921779,0.878689975
,,,,
796,19.64927429,162.8856627,143.2363884,0.879367687
,,,,
797,19.69438951,163.092224,143.3978345,0.879243847
,,,,
798,19.57845977,163.2366494,143.6581896,0.880060882
,,,,
799,19.39220151,163.4081326,144.0159311,0.881326583
,,,,
800,19.38700787,163.4216357,144.0346278,0.881368169
,,,,
801,19.37846283,163.8340984,144.4556356,0.881718989
,,,,
802,19.28168185,163.7139411,144.4322592,0.882223336
,,,,
803,19.73037926,164.3119121,144.5815328,0.879921188
,,,,
804,19.35607994,164.1365636,144.7804837,0.88207332
,,,,
805,19.78780152,164.7831005,144.995299,0.879916075
,,,,
806,19.38361392,164.5082934,145.1246795,0.882172421
,,,,
807,19.6004791,164.9050072,145.3045281,0.881140789
,,,,
808,19.55582908,164.992466,145.4366369,0.881474412
,,,,
809,19.54084313,165.3741473,145.8333042,0.881838586
,,,,
810,19.51491625,165.3986557,145.8837394,0.882012848
,,,,
811,19.82234072,165.7782458,145.9559051,0.880428577
,,,,
812,19.09271246,165.4730494,146.3803369,0.884617389
,,,,
813,19.56831823,166.0428855,146.4745673,0.882149011
,,,,
814,19.23705234,166.0035537,146.7665013,0.884116623
,,,,
815,19.7195395,166.4107117,146.6911722,0.88150078
,,,,
816,19.48024466,166.4686766,146.9884319,0.882979519
,,,,
817,19.68807287,166.7423407,147.0542678,0.881925174
,,,,
818,19.47616417,166.750705,147.2745408,0.883201908
,,,,
819,19.8889795,167.1447484,147.2557689,0.881007452
,,,,
820,19.32342823,166.9826531,147.6592249,0.884278829
,,,,
821,19.85965883,167.3539358,147.494277,0.881331391
,,,,
822,19.14060903,167.3098224,148.1692134,0.885597816
,,,,
823,19.5720081,167.7465094,148.1745013,0.883323902
,,,,
824,19.53251229,167.8510717,148.3185594,0.883631888
,,,,
825,19.67469015,167.9913595,148.3166693,0.882882726
,,,,
826,19.6378966,168.2309872,148.5930906,0.883268256
,,,,
827,19.73952243,168.4643866,148.7248642,0.882826734
,,,,
828,19.49679782,168.6457384,149.1489406,0.884391992
,,,,
829,19.74880155,168.9016799,149.1528784,0.883075162
,,,,
830,19.46808332,169.1181545,149.6500711,0.884884722
,,,,
831,19.55713648,169.122725,149.5655885,0.884361274
,,,,
832,19.54630187,169.6184688,150.0721669,0.884763127
,,,,
833,19.37214332,169.5311545,150.1590112,0.885731072
,,,,
834,19.37881846,169.8138516,150.4350332,0.885881992
,,,,
835,19.39927602,169.9234498,150.5241738,0.885835204
,,,,
836,19.35107264,170.3061773,150.9551047,0.886374805
,,,,
837,19.20519774,170.1370741,150.9318764,0.887119266
,,,,
838,19.32045953,170.5977458,151.2772863,0.886748448
,,,,
839,19.41064712,170.8286874,151.4180402,0.88637361
,,,,
840,19.22217901,170.8071565,151.5849774,0.887462684
,,,,
841,19.59137902,171.1927177,151.6013387,0.885559507
,,,,
842,19.15672767,171.074971,151.9182434,0.888021447
,,,,
843,19.39870332,171.5471164,152.1484131,0.886919094
,,,,
844,19.45991173,171.6583852,152.1984734,0.886635822
,,,,
845,19.20491155,171.7530517,152.5481401,0.888182997
,,,,
846,19.35755617,172.1088174,152.7512612,0.887527226
,,,,
847,19.56997245,172.2731098,152.7031374,0.886401468
,,,,
848,19.11087053,172.3284127,153.2175422,0.889102034
,,,,
849,19.39370909,172.6838338,153.2901248,0.887692388
,,,,
850,19.11927921,172.6377326,153.5184534,0.889252025
,,,,
851,19.56681922,173.0781293,153.5113101,0.886948055
,,,,
852,19.46039301,173.1002863,153.6398933,0.887577349
,,,,
853,19.40875198,173.3568822,153.9481303,0.888041641
,,,,
854,19.33231295,173.3566994,154.0243864,0.888482458
,,,,
855,19.46788787,173.6083849,154.140497,0.887863205
,,,,
856,19.57028873,173.8757707,154.305482,0.887446718
,,,,
857,19.48698032,174.018338,154.5313577,0.888017662
,,,,
858,19.48772442,174.150245,154.6625205,0.888098208
,,,,
859,19.31660524,174.1990901,154.8824848,0.889111905
,,,,
860,19.35035207,174.3878458,155.0374938,0.889038413
,,,,
861,19.34569216,174.7358095,155.3901174,0.889286047
,,,,
862,19.7891472,174.9820535,155.1929063,0.886907561
,,,,
863,19.25782359,175.0081843,155.7503607,0.88996044
,,,,
864,19.61729751,175.3283007,155.7110032,0.888111061
,,,,
865,19.31347725,175.2941924,155.9807151,0.889822492
,,,,
866,19.83781091,175.7837815,155.9459706,0.887146523
,,,,
867,19.3450516,175.6332066,156.288155,0.889855387
,,,,
868,19.78361739,176.0802082,156.2965908,0.887644287
,,,,
869,19.32014385,176.0330869,156.7129431,0.890247088
,,,,
870,19.67157907,176.5563963,156.8848172,0.888581895
,,,,
871,19.06138563,176.2692667,157.207881,0.891862115
,,,,
872,19.41319494,176.8228834,157.4096885,0.890211071
,,,,
873,19.17967293,176.6574113,157.4777384,0.891430126
,,,,
874,19.5843925,177.2321446,157.6477521,0.889498643
,,,,
875,19.64799695,177.1784525,157.5304556,0.889106171
,,,,
876,19.31906636,177.5763666,158.2573002,0.891206996
,,,,
877,19.39299961,177.3146617,157.921662,0.890629464
,,,,
878,19.45701548,177.9639584,158.5069429,0.890668787
,,,,
879,19.47768366,177.7590667,158.2813831,0.890426497
,,,,
880,19.37634566,178.1610382,158.7846926,0.891242519
,,,,
881,19.70540603,178.3075179,158.6021119,0.889486398
,,,,
882,19.45097046,178.8266535,159.375683,0.891230026
,,,,
883,19.86379055,178.6776054,158.8138149,0.888828874
,,,,
884,19.49079975,179.1662844,159.6754846,0.891213909
,,,,
885,19.8512516,179.0256084,159.1743568,0.889115017
,,,,
886,19.29232377,179.4761437,160.1838199,0.892507587
,,,,
887,19.17110188,179.265117,160.0940152,0.893057265
,,,,
888,19.18626742,179.756249,160.5699816,0.893265088
,,,,
889,19.49684546,179.756323,160.2594775,0.891537359
,,,,
890,19.12735508,179.9617118,160.8343567,0.893714308
,,,,
891,19.38880528,180.1984632,160.8096579,0.892403049
,,,,
892,19.18737243,180.5941101,161.4067377,0.893754163
,,,,
893,19.49317752,180.5963365,161.103159,0.892062165
,,,,
894,19.33729262,180.877499,161.5402064,0.893091774
,,,,
895,19.15837195,180.8590991,161.7007272,0.894070179
,,,,
896,19.14892283,181.1341053,161.9851825,0.894283173
,,,,
897,19.42824419,181.4918721,162.0636279,0.892952538
,,,,
898,19.23929665,181.6578278,162.4185312,0.894090462
,,,,
899,19.2179457,181.7932948,162.5753491,0.894286829
,,,,
900,19.54202754,182.1025077,162.5604801,0.892686664
,,,,
901,19.40452185,182.2739217,162.8693999,0.893541974
,,,,
902,19.16677669,182.3704706,163.2036939,0.894901973
,,,,
903,19.70758835,182.8267425,163.1191541,0.892206205
,,,,
904,19.18489475,182.8171379,163.6322431,0.895059648
,,,,
