,iteration,agent_auc,agent_row,agent_col,inhale_mask_factor,infected_exhale_mask_factor,sink_row,sink_col,source_row,source_col
271,10,1.2009530314357834e-11,9,3,1,0.05,12,5,0,5
272,10,2.463743058963142e-08,9,5,1,0.05,12,5,0,5
273,10,1.2009530307152186e-11,9,7,1,0.05,12,5,0,5
274,10,1.0553737346147505e-15,9,9,1,0.05,12,5,0,5
275,11,5.401176104635199e-35,1,1,1,0.05,12,5,0,5
276,11,6.276008365047999e-42,1,3,1,0.05,12,5,0,5
277,11,5.7880760334424495e-28,1,5,1,0.05,12,5,0,5
278,11,1.2029473207218031e-48,1,7,1,0.05,12,5,0,5
279,11,2.351967408504865e-41,1,9,1,0.05,12,5,0,5
280,11,2.807440485201088e-29,3,1,1,0.05,12,5,0,5
281,11,2.172289888188172e-25,3,3,1,0.05,12,5,0,5
282,11,9.842954656798756e-22,3,5,1,0.05,12,5,0,5
283,11,2.172289887975611e-25,3,7,1,0.05,12,5,0,5
284,11,1.1530691313709604e-29,3,9,1,0.05,12,5,0,5
285,11,3.9863479147098145e-24,5,1,1,0.05,12,5,0,5
286,11,4.115168243327388e-20,5,3,1,0.05,12,5,0,5
287,11,1.265764091706632e-16,5,5,1,0.05,12,5,0,5
288,11,4.1151682418170495e-20,5,7,1,0.05,12,5,0,5
289,11,2.6523772942090977e-24,5,9,1,0.05,12,5,0,5
290,11,1.9787098496669037e-19,7,1,1,0.05,12,5,0,5
291,11,1.9552380468411865e-15,7,3,1,0.05,12,5,0,5
292,11,3.758058845163164e-12,7,5,1,0.05,12,5,0,5
293,11,1.9552380452622144e-15,7,7,1,0.05,12,5,0,5
294,11,1.702646279719913e-19,7,9,1,0.05,12,5,0,5
295,11,2.5347866267027327e-15,9,1,1,0.05,12,5,0,5
296,11,1.9399008274301326e-11,9,3,1,0.05,12,5,0,5
297,11,3.031553182667914e-08,9,5,1,0.05,12,5,0,5
298,11,1.9399008253029662e-11,9,7,1,0.05,12,5,0,5
299,11,2.4372187155294854e-15,9,9,1,0.05,12,5,0,5
300,12,1.977777982723967e-33,1,1,1,0.05,12,5,0,5
301,12,5.755258156982e-30,1,3,1,0.05,12,5,0,5
302,12,6.160601218714836e-27,1,5,1,0.05,12,5,0,5
303,12,5.75525815649886e-30,1,7,1,0.05,12,5,0,5
304,12,4.6537193428972845e-34,1,9,1,0.05,12,5,0,5
305,12,3.0581860596774487e-28,3,1,1,0.05,12,5,0,5
306,12,1.4646422127898549e-24,3,3,1,0.05,12,5,0,5
307,12,3.5806246071400106e-21,3,5,1,0.05,12,5,0,5
308,12,1.4646422123134353e-24,3,7,1,0.05,12,5,0,5
309,12,1.5196234056713145e-28,3,9,1,0.05,12,5,0,5
310,12,2.0586032203001207e-23,5,1,1,0.05,12,5,0,5
311,12,1.3870844678440755e-19,5,3,1,0.05,12,5,0,5
312,12,2.7574381542101667e-16,5,5,1,0.05,12,5,0,5
313,12,1.3870844666404097e-19,5,7,1,0.05,12,5,0,5
314,12,1.450147418387516e-23,5,9,1,0.05,12,5,0,5
315,12,6.073859775045644e-19,7,1,1,0.05,12,5,0,5
316,12,4.158562653918265e-15,7,3,1,0.05,12,5,0,5
317,12,5.816214548018156e-12,7,5,1,0.05,12,5,0,5
318,12,4.158562647566798e-15,7,7,1,0.05,12,5,0,5
319,12,5.314216073656792e-19,7,9,1,0.05,12,5,0,5
320,12,5.204814848752006e-15,9,1,1,0.05,12,5,0,5
321,12,2.945607337901667e-11,9,3,1,0.05,12,5,0,5
322,12,3.6342323238219496e-08,9,5,1,0.05,12,5,0,5
323,12,2.945607332462047e-11,9,7,1,0.05,12,5,0,5
324,12,5.0197590165540705e-15,9,9,1,0.05,12,5,0,5
325,13,3.4114177855256584e-32,1,1,1,0.05,12,5,0,5
326,13,7.445420523050391e-29,1,3,1,0.05,12,5,0,5
327,13,3.560839773083638e-26,1,5,1,0.05,12,5,0,5
328,13,7.445420521326034e-29,1,7,1,0.05,12,5,0,5
329,13,1.3303205518904178e-32,1,9,1,0.05,12,5,0,5
330,13,2.134698416586494e-27,3,1,1,0.05,12,5,0,5
331,13,6.890880703194315e-24,3,3,1,0.05,12,5,0,5
332,13,1.0608050818770484e-20,3,5,1,0.05,12,5,0,5
333,13,6.89088069726462e-24,3,7,1,0.05,12,5,0,5
334,13,1.1696496921972979e-27,3,9,1,0.05,12,5,0,5
335,13,8.268843201178904e-23,5,1,1,0.05,12,5,0,5
336,13,3.9114742790528764e-19,5,3,1,0.05,12,5,0,5
337,13,5.437566508442405e-16,5,5,1,0.05,12,5,0,5
338,13,3.9114742721811733e-19,5,7,1,0.05,12,5,0,5
339,13,6.048812534841635e-23,5,9,1,0.05,12,5,0,5
340,13,1.6042768870841291e-18,7,1,1,0.05,12,5,0,5
341,13,8.042221513007375e-15,7,3,1,0.05,12,5,0,5
342,13,8.560185965266137e-12,7,5,1,0.05,12,5,0,5
343,13,8.042221491817003e-15,7,7,1,0.05,12,5,0,5
344,13,1.4203183727610502e-18,7,9,1,0.05,12,5,0,5
345,13,9.791559439177051e-15,9,1,1,0.05,12,5,0,5
346,13,4.258457398761677e-11,9,3,1,0.05,12,5,0,5
347,13,4.2655901518635296e-08,9,5,1,0.05,12,5,0,5
348,13,4.258457386311158e-11,9,7,1,0.05,12,5,0,5
349,13,9.465074700732858e-15,9,9,1,0.05,12,5,0,5
350,14,3.3756560470798197e-31,1,1,1,0.05,12,5,0,5
351,14,5.153322791521689e-28,1,3,1,0.05,12,5,0,5
352,14,1.481045937142875e-25,1,5,1,0.05,12,5,0,5
353,14,5.153322788271541e-28,1,7,1,0.05,12,5,0,5
354,14,1.5927787963950526e-31,1,9,1,0.05,12,5,0,5
355,14,1.1021709537166558e-26,3,1,1,0.05,12,5,0,5
356,14,2.5569169480856247e-23,3,3,1,0.05,12,5,0,5
357,14,2.713243821025026e-20,3,5,1,0.05,12,5,0,5
358,14,2.5569169432036782e-23,3,7,1,0.05,12,5,0,5
359,14,6.414404952341552e-27,3,9,1,0.05,12,5,0,5
360,14,2.7618860593112846e-22,5,1,1,0.05,12,5,0,5
361,14,9.661578605612438e-19,5,3,1,0.05,12,5,0,5
362,14,9.921499682447515e-16,5,5,1,0.05,12,5,0,5
363,14,9.661578574799725e-19,5,7,1,0.05,12,5,0,5
364,14,2.0753249858534804e-22,5,9,1,0.05,12,5,0,5
365,14,3.7742869303158196e-18,7,1,1,0.05,12,5,0,5
366,14,1.4432202812777403e-14,7,3,1,0.05,12,5,0,5
367,14,1.2095046754912833e-11,7,5,1,0.05,12,5,0,5
368,14,1.4432202751503402e-14,7,7,1,0.05,12,5,0,5
369,14,3.371069770388521e-18,7,9,1,0.05,12,5,0,5
370,14,1.7179345386738295e-14,9,1,1,0.05,12,5,0,5
371,14,5.91569219348797e-11,9,3,1,0.05,12,5,0,5
372,14,4.9200496394248286e-08,9,5,1,0.05,12,5,0,5
373,14,5.915692167400255e-11,9,7,1,0.05,12,5,0,5
374,14,1.6636138206691355e-14,9,9,1,0.05,12,5,0,5
375,15,2.299531835691937e-30,1,1,1,0.05,12,5,0,5
376,15,2.5342942244095442e-27,1,3,1,0.05,12,5,0,5
377,15,4.9603525734067155e-25,1,5,1,0.05,12,5,0,5
378,15,2.5342942206147992e-27,1,7,1,0.05,12,5,0,5
379,15,1.1967430834458947e-30,1,9,1,0.05,12,5,0,5
380,15,4.5733421225995354e-26,3,1,1,0.05,12,5,0,5
381,15,7.992023451017072e-23,3,3,1,0.05,12,5,0,5
382,15,6.207735835623893e-20,3,5,1,0.05,12,5,0,5
383,15,7.992023421251369e-23,3,7,1,0.05,12,5,0,5
384,15,2.77400233460397e-26,3,9,1,0.05,12,5,0,5
385,15,8.007269478764548e-22,5,1,1,0.05,12,5,0,5
386,15,2.1534376515464116e-18,5,3,1,0.05,12,5,0,5
387,15,1.700807892422645e-15,5,5,1,0.05,12,5,0,5
388,15,2.1534376400388705e-18,5,7,1,0.05,12,5,0,5
389,15,6.138866513599944e-22,5,9,1,0.05,12,5,0,5
390,15,8.099265171857616e-18,7,1,1,0.05,12,5,0,5
391,15,2.4380950457192566e-14,7,3,1,0.05,12,5,0,5
392,15,1.652224981721439e-11,7,5,1,0.05,12,5,0,5
393,15,2.4380950298975057e-14,7,7,1,0.05,12,5,0,5
394,15,7.283501286517762e-18,7,9,1,0.05,12,5,0,5
395,15,2.8474101981285737e-14,9,1,1,0.05,12,5,0,5
396,15,7.950819404956401e-11,9,3,1,0.05,12,5,0,5
397,15,5.5926351072967035e-08,9,5,1,0.05,12,5,0,5
398,15,7.950819354099181e-11,9,7,1,0.05,12,5,0,5
399,15,2.7613069041374036e-14,9,9,1,0.05,12,5,0,5
400,16,1.201512552337349e-29,1,1,1,0.05,12,5,0,5
401,16,9.926358079437876e-27,1,3,1,0.05,12,5,0,5
402,16,1.4203865589249525e-24,1,5,1,0.05,12,5,0,5
403,16,9.92635804840821e-27,1,7,1,0.05,12,5,0,5
404,16,6.634587834170241e-30,1,9,1,0.05,12,5,0,5
405,16,1.6067355952269137e-25,3,1,1,0.05,12,5,0,5
406,16,2.19134475378299e-22,3,3,1,0.05,12,5,0,5
407,16,1.3007521342842948e-19,3,5,1,0.05,12,5,0,5
408,16,2.191344739310931e-22,3,7,1,0.05,12,5,0,5
409,16,1.004633440020295e-25,3,9,1,0.05,12,5,0,5
410,16,2.0748616219638213e-21,5,1,1,0.05,12,5,0,5
411,16,4.420689215273996e-18,5,3,1,0.05,12,5,0,5
412,16,2.7698765921822198e-15,5,5,1,0.05,12,5,0,5
413,16,4.420689178037647e-18,5,7,1,0.05,12,5,0,5
414,16,1.6157443109924798e-21,5,9,1,0.05,12,5,0,5
415,16,1.6125688868625553e-17,7,1,1,0.05,12,5,0,5
416,16,3.91842801937672e-14,7,3,1,0.05,12,5,0,5
417,16,2.1938216435125024e-11,7,5,1,0.05,12,5,0,5
418,16,3.9184279821115663e-14,7,7,1,0.05,12,5,0,5
419,16,1.458052668730626e-17,7,9,1,0.05,12,5,0,5
420,16,4.501425406941824e-14,9,1,1,0.05,12,5,0,5
421,16,1.0393252617673462e-10,9,3,1,0.05,12,5,0,5
422,16,6.278940808071751e-08,9,5,1,0.05,12,5,0,5
423,16,1.039325252430852e-10,9,7,1,0.05,12,5,0,5
424,16,4.370393568163221e-14,9,9,1,0.05,12,5,0,5
425,17,5.146640239415407e-29,1,1,1,0.05,12,5,0,5
426,17,3.2923877099420175e-26,1,3,1,0.05,12,5,0,5
427,17,3.6076158023379585e-24,1,5,1,0.05,12,5,0,5
428,17,3.292387690553636e-26,1,7,1,0.05,12,5,0,5
429,17,2.956310142886408e-29,1,9,1,0.05,12,5,0,5
430,17,4.949964036361878e-25,3,1,1,0.05,12,5,0,5
431,17,5.415833664418743e-22,3,3,1,0.05,12,5,0,5
432,17,2.537856407676379e-19,3,5,1,0.05,12,5,0,5
433,17,5.415833605429175e-22,3,7,1,0.05,12,5,0,5
434,17,3.168201085416697e-25,3,9,1,0.05,12,5,0,5
435,17,4.9068212187898684e-21,5,1,1,0.05,12,5,0,5
436,17,8.482907717398254e-18,5,3,1,0.05,12,5,0,5
437,17,4.321349002091263e-15,5,5,1,0.05,12,5,0,5
438,17,8.482907610058467e-18,5,7,1,0.05,12,5,0,5
439,17,3.869082159272622e-21,5,9,1,0.05,12,5,0,5
440,17,3.016892315025424e-17,7,1,1,0.05,12,5,0,5
441,17,6.039317884102964e-14,7,3,1,0.05,12,5,0,5
442,17,2.8433268911598645e-11,7,5,1,0.05,12,5,0,5
443,17,6.03931780277517e-14,7,7,1,0.05,12,5,0,5
444,17,2.7399355052240558e-17,7,9,1,0.05,12,5,0,5
445,17,6.83761386091714e-14,9,1,1,0.05,12,5,0,5
446,17,1.326813504319392e-10,9,3,1,0.05,12,5,0,5
447,17,6.975089597925499e-08,9,5,1,0.05,12,5,0,5
448,17,1.3268134880282315e-10,9,7,1,0.05,12,5,0,5
449,17,6.64501817130117e-14,9,9,1,0.05,12,5,0,5
450,18,1.8880044364166905e-28,1,1,1,0.05,12,5,0,5
451,18,9.604655533357858e-26,1,3,1,0.05,12,5,0,5
