,iteration,agent_auc,agent_row,agent_col,inhale_mask_factor,infected_exhale_mask_factor,sink_row,sink_col,source_row,source_col
135,5,0.0,5,1,1,1,0,5,12,5
136,5,7.023066723235326e-20,5,3,1,1,0,5,12,5
137,5,1.3715818205974209e-14,5,5,1,1,0,5,12,5
138,5,7.023066723235326e-20,5,7,1,1,0,5,12,5
139,5,0.0,5,9,1,1,0,5,12,5
140,5,7.907799157630474e-20,7,1,1,1,0,5,12,5
141,5,2.7817886505766498e-14,7,3,1,1,0,5,12,5
142,5,6.547246372748297e-10,7,5,1,1,0,5,12,5
143,5,2.7817886505766495e-14,7,7,1,1,0,5,12,5
144,5,6.115089155549291e-20,7,9,1,1,0,5,12,5
145,5,1.5207323335834914e-14,9,1,1,1,0,5,12,5
146,5,3.349193819013031e-10,9,3,1,1,0,5,12,5
147,5,2.5683233956127118e-06,9,5,1,1,0,5,12,5
148,5,3.349193819006835e-10,9,7,1,1,0,5,12,5
149,5,1.2842306630565634e-14,9,9,1,1,0,5,12,5
150,6,0.0,1,1,1,1,0,5,12,5
151,6,0.0,1,3,1,1,0,5,12,5
152,6,1.5567698983234395e-23,1,5,1,1,0,5,12,5
153,6,0.0,1,7,1,1,0,5,12,5
154,6,0.0,1,9,1,1,0,5,12,5
155,6,0.0,3,1,1,1,0,5,12,5
156,6,1.2755235690439916e-23,3,3,1,1,0,5,12,5
157,6,3.3039407660266063e-18,3,5,1,1,0,5,12,5
158,6,1.2755235690439916e-23,3,7,1,1,0,5,12,5
159,6,0.0,3,9,1,1,0,5,12,5
160,6,9.594701535832445e-24,5,1,1,1,0,5,12,5
161,6,6.252831743188146e-18,5,3,1,1,0,5,12,5
162,6,1.729358661522827e-13,5,5,1,1,0,5,12,5
163,6,6.252831743188145e-18,5,7,1,1,0,5,12,5
164,6,7.684018680231798e-24,5,9,1,1,0,5,12,5
165,6,4.757772576631329e-18,7,1,1,1,0,5,12,5
166,6,2.4465060692391533e-13,7,3,1,1,0,5,12,5
167,6,2.507990334516356e-09,7,5,1,1,0,5,12,5
168,6,2.44650606922898e-13,7,7,1,1,0,5,12,5
169,6,3.8424752256378786e-18,7,9,1,1,0,5,12,5
170,6,1.1014654134172117e-13,9,1,1,1,0,5,12,5
171,6,1.0070164080868243e-09,9,3,1,1,0,5,12,5
172,6,4.494027266596391e-06,9,5,1,1,0,5,12,5
173,6,1.0070164080379378e-09,9,7,1,1,0,5,12,5
174,6,9.449365396993643e-14,9,9,1,1,0,5,12,5
175,7,0.0,1,1,1,1,0,5,12,5
176,7,1.46860376637074e-26,1,3,1,1,0,5,12,5
177,7,2.9477335183369815e-21,1,5,1,1,0,5,12,5
178,7,1.46860376637074e-26,1,7,1,1,0,5,12,5
179,7,0.0,1,9,1,1,0,5,12,5
180,7,1.2417432322607005e-27,3,1,1,1,0,5,12,5
181,7,1.652865390745641e-21,3,3,1,1,0,5,12,5
182,7,6.14896212818024e-17,3,5,1,1,0,5,12,5
183,7,1.6528653907456405e-21,3,7,1,1,0,5,12,5
184,7,1.062796584746573e-27,3,9,1,1,0,5,12,5
185,7,9.203487263375567e-22,5,1,1,1,0,5,12,5
186,7,8.830081140302144e-17,5,3,1,1,0,5,12,5
187,7,1.0079625687473136e-12,5,5,1,1,0,5,12,5
188,7,8.830081140268223e-17,5,7,1,1,0,5,12,5
189,7,7.625872605928358e-22,5,9,1,1,0,5,12,5
190,7,5.55144112193199e-17,7,1,1,1,0,5,12,5
191,7,1.1641169620463485e-12,7,3,1,1,0,5,12,5
192,7,6.856024254916944e-09,7,5,1,1,0,5,12,5
193,7,1.1641169619772741e-12,7,7,1,1,0,5,12,5
194,7,4.5782688758719943e-17,7,9,1,1,0,5,12,5
195,7,4.690584172361983e-13,9,1,1,1,0,5,12,5
196,7,2.3648392636553213e-09,9,3,1,1,0,5,12,5
197,7,6.971096825984808e-06,9,5,1,1,0,5,12,5
198,7,2.3648392631181006e-09,9,7,1,1,0,5,12,5
199,7,4.0591171789414445e-13,9,9,1,1,0,5,12,5
200,8,8.551151792605467e-31,1,1,1,1,0,5,12,5
201,8,2.9818579045671257e-24,1,3,1,1,0,5,12,5
202,8,8.056241686908653e-20,1,5,1,1,0,5,12,5
203,8,2.9818579045671253e-24,1,7,1,1,0,5,12,5
204,8,8.379776428725139e-31,1,9,1,1,0,5,12,5
205,8,1.7356482710928044e-25,3,1,1,1,0,5,12,5
206,8,3.373459814653717e-20,3,3,1,1,0,5,12,5
207,8,5.054097320147972e-16,3,5,1,1,0,5,12,5
208,8,3.373459814643052e-20,3,7,1,1,0,5,12,5
209,8,1.5218193340527374e-25,3,9,1,1,0,5,12,5
210,8,1.5967525987635152e-20,5,1,1,1,0,5,12,5
211,8,6.099926502072055e-16,5,3,1,1,0,5,12,5
212,8,3.910851240837646e-12,5,5,1,1,0,5,12,5
213,8,6.099926501741241e-16,5,7,1,1,0,5,12,5
214,8,1.3488299268362453e-20,5,9,1,1,0,5,12,5
215,8,3.434764800048201e-16,7,1,1,1,0,5,12,5
216,8,3.9603701368312585e-12,7,3,1,1,0,5,12,5
217,8,1.5291964014379265e-08,7,5,1,1,0,5,12,5
218,8,3.960370135834425e-12,7,7,1,1,0,5,12,5
219,8,2.8688342791968107e-16,7,9,1,1,0,5,12,5
220,8,1.4813376086813e-12,9,1,1,1,0,5,12,5
221,8,4.7447696056599914e-09,9,3,1,1,0,5,12,5
222,8,9.975465047941174e-06,9,5,1,1,0,5,12,5
223,8,4.744769602486697e-09,9,7,1,1,0,5,12,5
224,8,1.2891513317702455e-12,9,9,1,1,0,5,12,5
225,9,1.9224190932717196e-28,1,1,1,1,0,5,12,5
226,9,9.202088694160661e-23,1,3,1,1,0,5,12,5
227,9,9.21221912450027e-19,1,5,1,1,0,5,12,5
228,9,9.202088694156036e-23,1,7,1,1,0,5,12,5
229,9,1.894076117491817e-28,1,9,1,1,0,5,12,5
230,9,4.223749259170977e-24,3,1,1,1,0,5,12,5
231,9,3.178710429028098e-19,3,3,1,1,0,5,12,5
232,9,2.6367760633921557e-15,3,5,1,1,0,5,12,5
233,9,3.1787104288846576e-19,3,7,1,1,0,5,12,5
234,9,3.758206068174671e-24,3,9,1,1,0,5,12,5
235,9,1.3666936231746186e-19,5,1,1,1,0,5,12,5
236,9,2.828843618286156e-15,5,3,1,1,0,5,12,5
237,9,1.1764386355793431e-11,5,5,1,1,0,5,12,5
238,9,2.8288436176399938e-15,5,7,1,1,0,5,12,5
239,9,1.1688495262808033e-19,5,9,1,1,0,5,12,5
240,9,1.4799099159031213e-15,7,1,1,1,0,5,12,5
241,9,1.0857527324073698e-11,7,3,1,1,0,5,12,5
242,9,2.97416479636878e-08,7,5,1,1,0,5,12,5
243,9,1.0857527316495354e-11,7,7,1,1,0,5,12,5
244,9,1.2468780260373529e-15,7,9,1,1,0,5,12,5
245,9,3.845965348184704e-12,9,1,1,1,0,5,12,5
246,9,8.528102436683447e-09,9,3,1,1,0,5,12,5
247,9,1.3472446055791008e-05,9,5,1,1,0,5,12,5
248,9,8.528102423476362e-09,9,7,1,1,0,5,12,5
249,9,3.3603695408855734e-12,9,9,1,1,0,5,12,5
250,10,7.109857498147887e-27,1,1,1,1,0,5,12,5
251,10,1.2138506184553485e-21,1,3,1,1,0,5,12,5
252,10,6.338501348636357e-18,1,5,1,1,0,5,12,5
253,10,1.213850618447439e-21,1,7,1,1,0,5,12,5
254,10,7.027330755705957e-27,1,9,1,1,0,5,12,5
255,10,4.816681992156109e-23,3,1,1,1,0,5,12,5
256,10,1.923091858421028e-18,3,3,1,1,0,5,12,5
257,10,1.0269084746878622e-14,3,5,1,1,0,5,12,5
258,10,1.9230918580517365e-18,3,7,1,1,0,5,12,5
259,10,4.3274661012760127e-23,3,9,1,1,0,5,12,5
260,10,7.760714314700626e-19,5,1,1,1,0,5,12,5
261,10,1.0122007514173205e-14,5,3,1,1,0,5,12,5
262,10,2.969968052740245e-11,5,5,1,1,0,5,12,5
263,10,1.0122007507829997e-14,5,7,1,1,0,5,12,5
264,10,6.695406531218293e-19,5,9,1,1,0,5,12,5
265,10,5.0204376784428616e-15,7,1,1,1,0,5,12,5
266,10,2.557292227188267e-11,7,3,1,1,0,5,12,5
267,10,5.2403034762412186e-08,7,5,1,1,0,5,12,5
268,10,2.557292223235268e-11,7,7,1,1,0,5,12,5
269,10,4.257105706821309e-15,7,9,1,1,0,5,12,5
270,10,8.684660208108788e-12,9,1,1,1,0,5,12,5
271,10,1.4127779930511738e-08,9,3,1,1,0,5,12,5
272,10,1.7421501723599984e-05,9,5,1,1,0,5,12,5
273,10,1.4127779886908773e-08,9,7,1,1,0,5,12,5
274,10,7.610863644855976e-12,9,9,1,1,0,5,12,5
275,11,1.159362449558442e-25,1,1,1,1,0,5,12,5
276,11,9.68400389999287e-21,1,3,1,1,0,5,12,5
277,11,3.122745050364112e-17,1,5,1,1,0,5,12,5
278,11,9.6840038997514e-21,1,7,1,1,0,5,12,5
279,11,1.1482267979561635e-25,1,9,1,1,0,5,12,5
280,11,3.5065560637500725e-22,3,1,1,1,0,5,12,5
281,11,8.682790038044999e-18,3,3,1,1,0,5,12,5
282,11,3.2580600668637125e-14,3,5,1,1,0,5,12,5
283,11,8.682790033452394e-18,3,7,1,1,0,5,12,5
284,11,3.172163196420235e-22,3,9,1,1,0,5,12,5
285,11,3.350640024667764e-18,5,1,1,1,0,5,12,5
286,11,3.013188153732937e-14,5,3,1,1,0,5,12,5
287,11,6.594043475631463e-11,5,5,1,1,0,5,12,5
288,11,3.0131881495980917e-14,5,7,1,1,0,5,12,5
289,11,2.909654120134242e-18,5,9,1,1,0,5,12,5
290,11,1.4348341112323054e-14,7,1,1,1,0,5,12,5
291,11,5.379002179591072e-11,7,3,1,1,0,5,12,5
292,11,8.568252323191195e-08,7,5,1,1,0,5,12,5
293,11,5.379002163595371e-11,7,7,1,1,0,5,12,5
294,11,1.2227147498582926e-14,7,9,1,1,0,5,12,5
295,11,1.7657773159747654e-11,9,1,1,1,0,5,12,5
296,11,2.1975851177318615e-08,9,3,1,1,0,5,12,5
297,11,2.1779474229731676e-05,9,5,1,1,0,5,12,5
298,11,2.1975851055443005e-08,9,7,1,1,0,5,12,5
299,11,1.551074120326651e-11,9,9,1,1,0,5,12,5
300,12,1.1450999917848623e-24,1,1,1,1,0,5,12,5
301,12,5.520871202106923e-20,1,3,1,1,0,5,12,5
302,12,1.2137997733393957e-16,1,5,1,1,0,5,12,5
303,12,5.520871201770076e-20,1,7,1,1,0,5,12,5
304,12,1.1356267117355285e-24,1,9,1,1,0,5,12,5
305,12,1.885249526644305e-21,3,1,1,1,0,5,12,5
306,12,3.1788540542464625e-17,3,3,1,1,0,5,12,5
307,12,8.877375925189291e-14,3,5,1,1,0,5,12,5
308,12,3.178854050561818e-17,3,7,1,1,0,5,12,5
309,12,1.714288441728722e-21,3,9,1,1,0,5,12,5
310,12,1.1867660011104436e-17,5,1,1,1,0,5,12,5
311,12,7.813727927570369e-14,5,3,1,1,0,5,12,5
312,12,1.3269178248978767e-10,5,5,1,1,0,5,12,5
313,12,7.813727907163922e-14,5,7,1,1,0,5,12,5
314,12,1.0358458497344631e-17,5,9,1,1,0,5,12,5
315,12,3.602307319235405e-14,7,1,1,1,0,5,12,5
316,12,1.0363802087597148e-10,7,3,1,1,0,5,12,5
317,12,1.3213281505494155e-07,7,5,1,1,0,5,12,5
318,12,1.0363802033792715e-10,7,7,1,1,0,5,12,5
319,12,3.08193637676304e-14,7,9,1,1,0,5,12,5
320,12,3.307732897159568e-11,9,1,1,1,0,5,12,5
321,12,3.2512190221226174e-08,9,3,1,1,0,5,12,5
322,12,2.6502746303071376e-05,9,5,1,1,0,5,12,5
323,12,3.251218992094866e-08,9,7,1,1,0,5,12,5
324,12,2.911018319544598e-11,9,9,1,1,0,5,12,5
325,13,8.001662715392062e-24,1,1,1,1,0,5,12,5
326,13,2.4712022247104145e-19,1,3,1,1,0,5,12,5
327,13,3.951685244826682e-16,1,5,1,1,0,5,12,5
328,13,2.4712022244185755e-19,1,7,1,1,0,5,12,5
329,13,7.942813223099312e-24,1,9,1,1,0,5,12,5
330,13,8.12806091681337e-21,3,1,1,1,0,5,12,5
331,13,9.933173115292692e-17,3,3,1,1,0,5,12,5
332,13,2.1502623425431662e-13,3,5,1,1,0,5,12,5
333,13,9.933173093396229e-17,3,7,1,1,0,5,12,5
334,13,7.420716386603522e-21,3,9,1,1,0,5,12,5
335,13,3.615728974447573e-17,5,1,1,1,0,5,12,5
336,13,1.8194623693883368e-13,5,3,1,1,0,5,12,5
337,13,2.4703511351906945e-10,5,5,1,1,0,5,12,5
338,13,1.8194623611741534e-13,5,7,1,1,0,5,12,5
339,13,3.1689118213105805e-17,5,9,1,1,0,5,12,5
340,13,8.169342952850892e-14,7,1,1,1,0,5,12,5
341,13,1.861581320000655e-10,7,3,1,1,0,5,12,5
342,13,1.9439506610243939e-07,7,5,1,1,0,5,12,5
343,13,1.8615813042887983e-10,7,7,1,1,0,5,12,5
344,13,7.011991358473278e-14,7,9,1,1,0,5,12,5
345,13,5.801267443688658e-11,9,1,1,1,0,5,12,5
346,13,4.6174716323669345e-08,9,3,1,1,0,5,12,5
347,13,3.154865321762534e-05,9,5,1,1,0,5,12,5
348,13,4.617471565372274e-08,9,7,1,1,0,5,12,5
349,13,5.113419786701551e-11,9,9,1,1,0,5,12,5
350,14,4.332105190690579e-23,1,1,1,1,0,5,12,5
351,14,9.210187717982812e-19,1,3,1,1,0,5,12,5
352,14,1.1210195326243305e-15,1,5,1,1,0,5,12,5
353,14,9.210187716159621e-19,1,7,1,1,0,5,12,5
354,14,4.3030771224456144e-23,1,9,1,1,0,5,12,5
355,14,2.959692215076559e-20,3,1,1,1,0,5,12,5
356,14,2.741100423406752e-16,3,3,1,1,0,5,12,5
357,14,4.741758897797569e-13,3,5,1,1,0,5,12,5
358,14,2.741100412975818e-16,3,7,1,1,0,5,12,5
359,14,2.710828499598811e-20,3,9,1,1,0,5,12,5
360,14,9.782068848364424e-17,5,1,1,1,0,5,12,5
361,14,3.8857840002054485e-13,5,3,1,1,0,5,12,5
362,14,4.317955099423722e-10,5,5,1,1,0,5,12,5
363,14,3.885783971938059e-13,5,7,1,1,0,5,12,5
364,14,8.602318734336162e-17,5,9,1,1,0,5,12,5
365,14,1.7066227073693514e-13,7,1,1,1,0,5,12,5
366,14,3.157401314920002e-10,7,3,1,1,0,5,12,5
367,14,2.75146808978956e-07,7,5,1,1,0,5,12,5
368,14,3.1574012739027174e-10,7,7,1,1,0,5,12,5
369,14,1.468840163815698e-13,7,9,1,1,0,5,12,5
370,14,9.638527795259559e-11,9,1,1,1,0,5,12,5
371,14,6.33911790376867e-08,9,3,1,1,0,5,12,5
372,14,3.6876374216597885e-05,9,5,1,1,0,5,12,5
373,14,6.339117765817666e-08,9,7,1,1,0,5,12,5
374,14,8.506772826670758e-11,9,9,1,1,0,5,12,5
375,15,1.9268880105343344e-22,1,1,1,1,0,5,12,5
376,15,2.9727454283116367e-18,1,3,1,1,0,5,12,5
377,15,2.848441143641114e-15,1,5,1,1,0,5,12,5
378,15,2.9727454274164525e-18,1,7,1,1,0,5,12,5
379,15,1.9148994576566382e-22,1,9,1,1,0,5,12,5
380,15,9.426683309928443e-20,3,1,1,1,0,5,12,5
381,15,6.842083635137489e-16,3,3,1,1,0,5,12,5
382,15,9.685129308361449e-13,3,5,1,1,0,5,12,5
383,15,6.842083593251165e-16,3,7,1,1,0,5,12,5
384,15,8.656815641639319e-20,3,9,1,1,0,5,12,5
385,15,2.4034599431595576e-16,5,1,1,1,0,5,12,5
386,15,7.729629040803879e-13,5,3,1,1,0,5,12,5
387,15,7.163543571065691e-10,5,5,1,1,0,5,12,5
388,15,7.729628954941637e-13,5,7,1,1,0,5,12,5
389,15,2.1196137300732236e-16,5,9,1,1,0,5,12,5
390,15,3.3317293504712253e-13,7,1,1,1,0,5,12,5
391,15,5.105163511130684e-10,7,3,1,1,0,5,12,5
392,15,3.7705630015115085e-07,7,5,1,1,0,5,12,5
393,15,5.105163413386011e-10,7,7,1,1,0,5,12,5
394,15,2.874186007097724e-13,7,9,1,1,0,5,12,5
395,15,1.5305023987452964e-10,9,1,1,1,0,5,12,5
396,15,8.457246082393558e-08,9,3,1,1,0,5,12,5
397,15,4.2447463467684284e-05,9,5,1,1,0,5,12,5
398,15,8.457245816542786e-08,9,7,1,1,0,5,12,5
399,15,1.3522888471733742e-10,9,9,1,1,0,5,12,5
400,16,7.330489359050061e-22,1,1,1,1,0,5,12,5
401,16,8.542785712426163e-18,1,3,1,1,0,5,12,5
402,16,6.6137956869066195e-15,1,5,1,1,0,5,12,5
403,16,8.542785708776114e-18,1,7,1,1,0,5,12,5
404,16,7.287511569866434e-22,1,9,1,1,0,5,12,5
405,16,2.6924153295385575e-19,3,1,1,1,0,5,12,5
406,16,1.572148088756264e-15,3,3,1,1,0,5,12,5
407,16,1.8559659473098114e-12,3,5,1,1,0,5,12,5
408,16,1.572148074083623e-15,3,7,1,1,0,5,12,5
409,16,2.477963882727461e-19,3,9,1,1,0,5,12,5
410,16,5.45257166628495e-16,5,1,1,1,0,5,12,5
411,16,1.4488260651370255e-12,5,3,1,1,0,5,12,5
412,16,1.1373856594413134e-09,5,5,1,1,0,5,12,5
413,16,1.44882604158538e-12,5,7,1,1,0,5,12,5
414,16,4.820306258533365e-16,5,9,1,1,0,5,12,5
415,16,6.144680836332369e-13,7,1,1,1,0,5,12,5
416,16,7.927037338793331e-10,7,3,1,1,0,5,12,5
417,16,5.027434120709878e-07,7,5,1,1,0,5,12,5
418,16,7.927037122868691e-10,7,7,1,1,0,5,12,5
419,16,5.311484530100573e-13,7,9,1,1,0,5,12,5
420,16,2.3386297071470887e-10,9,1,1,1,0,5,12,5
421,16,1.1010728735423392e-07,9,3,1,1,0,5,12,5
422,16,4.82261331800354e-05,9,5,1,1,0,5,12,5
423,16,1.1010728250837499e-07,9,7,1,1,0,5,12,5
424,16,2.0682888001894355e-10,9,9,1,1,0,5,12,5
425,17,2.4551921345624185e-21,1,1,1,1,0,5,12,5
426,17,2.230508762960924e-17,1,3,1,1,0,5,12,5
427,17,1.4244741257307598e-14,1,5,1,1,0,5,12,5
428,17,2.2305087616774688e-17,1,7,1,1,0,5,12,5
429,17,2.4414694445521713e-21,1,9,1,1,0,5,12,5
430,17,7.024137461370455e-19,3,1,1,1,0,5,12,5
431,17,3.369714748398159e-15,3,3,1,1,0,5,12,5
432,17,3.369871677682417e-12,3,5,1,1,0,5,12,5
433,17,3.3697147024458857e-15,3,7,1,1,0,5,12,5
434,17,6.476687417957198e-19,3,9,1,1,0,5,12,5
435,17,1.156589805919075e-15,5,1,1,1,0,5,12,5
436,17,2.5818859898120233e-12,5,3,1,1,0,5,12,5
437,17,1.7395002081781909e-09,5,5,1,1,0,5,12,5
438,17,2.5818859304790413e-12,5,7,1,1,0,5,12,5
439,17,1.024620082035536e-15,5,9,1,1,0,5,12,5
440,17,1.0796510458272138e-12,7,1,1,1,0,5,12,5
441,17,1.18888766183643e-09,7,3,1,1,0,5,12,5
442,17,6.547468590765375e-07,7,5,1,1,0,5,12,5
443,17,1.1888876170962246e-09,7,7,1,1,0,5,12,5
444,17,9.348937414640008e-13,7,9,1,1,0,5,12,5
445,17,3.45730255463997e-10,9,1,1,1,0,5,12,5
446,17,1.40358203896114e-07,9,3,1,1,0,5,12,5
447,17,5.417936811008455e-05,9,5,1,1,0,5,12,5
448,17,1.4035819547265853e-07,9,7,1,1,0,5,12,5
449,17,3.0601793175810697e-10,9,9,1,1,0,5,12,5
450,18,7.396956260143962e-21,1,1,1,1,0,5,12,5
451,18,5.3731807205910776e-17,1,3,1,1,0,5,12,5
452,18,2.8789119159617065e-14,1,5,1,1,0,5,12,5
453,18,5.3731807165916853e-17,1,7,1,1,0,5,12,5
454,18,7.357176587336098e-21,1,9,1,1,0,5,12,5
455,18,1.6974841404324663e-18,3,1,1,1,0,5,12,5
456,18,6.806860942493418e-15,3,3,1,1,0,5,12,5
457,18,5.842417599658191e-12,3,5,1,1,0,5,12,5
458,18,6.806860811448718e-15,3,7,1,1,0,5,12,5
459,18,1.5676788683780665e-18,3,9,1,1,0,5,12,5
460,18,2.316415577479366e-15,5,1,1,1,0,5,12,5
461,18,4.4054118025894155e-12,5,3,1,1,0,5,12,5
462,18,2.575786807099571e-09,5,5,1,1,0,5,12,5
463,18,4.405411663513643e-12,5,7,1,1,0,5,12,5
464,18,2.055868255370914e-15,5,9,1,1,0,5,12,5
465,18,1.819358905198147e-12,7,1,1,1,0,5,12,5
466,18,1.7302439444364575e-09,7,3,1,1,0,5,12,5
467,18,8.354973501072347e-07,7,5,1,1,0,5,12,5
468,18,1.7302438566824206e-09,7,7,1,1,0,5,12,5
469,18,1.5778683527074335e-12,7,9,1,1,0,5,12,5
470,18,4.966455453529806e-10,9,1,1,1,0,5,12,5
471,18,1.7565866414554395e-07,9,3,1,1,0,5,12,5
