,iteration,agent_auc,agent_row,agent_col,inhale_mask_factor,infected_exhale_mask_factor,sink_row,sink_col,source_row,source_col
174,6,2.772977241289439e-18,9,9,1.0,1.0,12,5,0,5
175,7,0.0,1,1,1.0,1.0,12,5,0,5
176,7,0.0,1,3,1.0,1.0,12,5,0,5
177,7,0.0,1,5,1.0,1.0,12,5,0,5
178,7,0.0,1,7,1.0,1.0,12,5,0,5
179,7,0.0,1,9,1.0,1.0,12,5,0,5
180,7,2.083120733180097e-37,3,1,1.0,1.0,12,5,0,5
181,7,0.0,3,3,1.0,1.0,12,5,0,5
182,7,0.0,3,5,1.0,1.0,12,5,0,5
183,7,0.0,3,7,1.0,1.0,12,5,0,5
184,7,0.0,3,9,1.0,1.0,12,5,0,5
185,7,9.606514940467246e-30,5,1,1.0,1.0,12,5,0,5
186,7,6.641263454287046e-37,5,3,1.0,1.0,12,5,0,5
187,7,5.86346295280684e-19,5,5,1.0,1.0,12,5,0,5
188,7,0.0,5,7,1.0,1.0,12,5,0,5
189,7,7.28104254589789e-37,5,9,1.0,1.0,12,5,0,5
190,7,7.606718348542392e-23,7,1,1.0,1.0,12,5,0,5
191,7,1.2908758618680122e-17,7,3,1.0,1.0,12,5,0,5
192,7,2.6852217955960946e-13,7,5,1.0,1.0,12,5,0,5
193,7,1.2908758618601132e-17,7,7,1.0,1.0,12,5,0,5
194,7,4.688316222521231e-23,7,9,1.0,1.0,12,5,0,5
195,7,2.6551846543810552e-17,9,1,1.0,1.0,12,5,0,5
196,7,1.541632813681542e-12,9,3,1.0,1.0,12,5,0,5
197,7,1.0396869887566199e-08,9,5,1.0,1.0,12,5,0,5
198,7,1.5416328136241134e-12,9,7,1.0,1.0,12,5,0,5
199,7,2.4510823604900117e-17,9,9,1.0,1.0,12,5,0,5
200,8,6.609340235102135e-42,1,1,1.0,1.0,12,5,0,5
201,8,0.0,1,3,1.0,1.0,12,5,0,5
202,8,0.0,1,5,1.0,1.0,12,5,0,5
203,8,0.0,1,7,1.0,1.0,12,5,0,5
204,8,0.0,1,9,1.0,1.0,12,5,0,5
205,8,1.5808085184195398e-34,3,1,1.0,1.0,12,5,0,5
206,8,2.4915961535508648e-42,3,3,1.0,1.0,12,5,0,5
207,8,0.0,3,5,1.0,1.0,12,5,0,5
208,8,0.0,3,7,1.0,1.0,12,5,0,5
209,8,5.415104341378608e-42,3,9,1.0,1.0,12,5,0,5
210,8,1.1870734684038077e-27,5,1,1.0,1.0,12,5,0,5
211,8,9.718085650760959e-23,5,3,1.0,1.0,12,5,0,5
212,8,4.188781679478635e-18,5,5,1.0,1.0,12,5,0,5
213,8,9.718085650712713e-23,5,7,1.0,1.0,12,5,0,5
214,8,3.3381626956269923e-28,5,9,1.0,1.0,12,5,0,5
215,8,1.3144744071219386e-21,7,1,1.0,1.0,12,5,0,5
216,8,7.574379488758921e-17,7,3,1.0,1.0,12,5,0,5
217,8,6.343128787383052e-13,7,5,1.0,1.0,12,5,0,5
218,8,7.574379488465159e-17,7,7,1.0,1.0,12,5,0,5
219,8,9.75679000312107e-22,7,9,1.0,1.0,12,5,0,5
220,8,1.2367045443044362e-16,9,1,1.0,1.0,12,5,0,5
221,8,3.5160108017071547e-12,9,3,1.0,1.0,12,5,0,5
222,8,1.4603598158200324e-08,9,5,1.0,1.0,12,5,0,5
223,8,3.5160108012830477e-12,9,7,1.0,1.0,12,5,0,5
224,8,1.1644289489103008e-16,9,9,1.0,1.0,12,5,0,5
225,9,5.5451309977680215e-39,1,1,1.0,1.0,12,5,0,5
226,9,3.351284797932721e-47,1,3,1.0,1.0,12,5,0,5
227,9,0.0,1,5,1.0,1.0,12,5,0,5
228,9,0.0,1,7,1.0,1.0,12,5,0,5
229,9,7.984405998557833e-47,1,9,1.0,1.0,12,5,0,5
230,9,2.1941356811784892e-32,3,1,1.0,1.0,12,5,0,5
231,9,2.4794457606702294e-39,3,3,1.0,1.0,12,5,0,5
232,9,2.18250982590466e-23,3,5,1.0,1.0,12,5,0,5
233,9,1.280323013631704e-46,3,7,1.0,1.0,12,5,0,5
234,9,5.945974161418403e-39,3,9,1.0,1.0,12,5,0,5
235,9,4.0665441952123185e-26,5,1,1.0,1.0,12,5,0,5
236,9,1.44034456955076e-21,5,3,1.0,1.0,12,5,0,5
237,9,1.6923096961756534e-17,5,5,1.0,1.0,12,5,0,5
238,9,1.4403445695081858e-21,5,7,1.0,1.0,12,5,0,5
239,9,2.0145234482781726e-26,5,9,1.0,1.0,12,5,0,5
240,9,1.0436626707247585e-20,7,1,1.0,1.0,12,5,0,5
241,9,2.8250610551874836e-16,7,3,1.0,1.0,12,5,0,5
242,9,1.272035968156831e-12,7,5,1.0,1.0,12,5,0,5
243,9,2.8250610547850926e-16,7,7,1.0,1.0,12,5,0,5
244,9,8.398775419928458e-21,7,9,1.0,1.0,12,5,0,5
245,9,4.1156868268703275e-16,9,1,1.0,1.0,12,5,0,5
246,9,6.861024339258112e-12,9,3,1.0,1.0,12,5,0,5
247,9,1.9375825951194814e-08,9,5,1.0,1.0,12,5,0,5
248,9,6.86102433724797e-12,9,7,1.0,1.0,12,5,0,5
249,9,3.9155726818049064e-16,9,9,1.0,1.0,12,5,0,5
250,10,8.474860913054408e-37,1,1,1.0,1.0,12,5,0,5
251,10,3.360315051591476e-44,1,3,1.0,1.0,12,5,0,5
252,10,8.694969899300647e-53,1,5,1.0,1.0,12,5,0,5
253,10,7.78972383944867e-52,1,7,1.0,1.0,12,5,0,5
254,10,1.0485937458209488e-43,1,9,1.0,1.0,12,5,0,5
255,10,1.2687773935306976e-30,3,1,1.0,1.0,12,5,0,5
256,10,1.665574804994459e-26,3,3,1.0,1.0,12,5,0,5
257,10,1.97317414002441e-22,3,5,1.0,1.0,12,5,0,5
258,10,1.665574804953935e-26,3,7,1.0,1.0,12,5,0,5
259,10,3.0390471550723405e-31,3,9,1.0,1.0,12,5,0,5
260,10,5.363942483647513e-25,5,1,1.0,1.0,12,5,0,5
261,10,9.448774533613911e-21,5,3,1.0,1.0,12,5,0,5
262,10,5.08640164906556e-17,5,5,1.0,1.0,12,5,0,5
263,10,9.448774532448632e-21,5,7,1.0,1.0,12,5,0,5
264,10,3.24039850208768e-25,5,9,1.0,1.0,12,5,0,5
265,10,5.258983555515694e-20,7,1,1.0,1.0,12,5,0,5
266,10,8.108814991758071e-16,7,3,1.0,1.0,12,5,0,5
267,10,2.2788258237771083e-12,7,5,1.0,1.0,12,5,0,5
268,10,8.108814988719525e-16,7,7,1.0,1.0,12,5,0,5
269,10,4.412981135376715e-20,7,9,1.0,1.0,12,5,0,5
270,10,1.1023042280780108e-15,9,1,1.0,1.0,12,5,0,5
271,10,1.2009530314357826e-11,9,3,1.0,1.0,12,5,0,5
272,10,2.4637430589631423e-08,9,5,1.0,1.0,12,5,0,5
273,10,1.2009530307152183e-11,9,7,1.0,1.0,12,5,0,5
274,10,1.0553737346147505e-15,9,9,1.0,1.0,12,5,0,5
275,11,5.401176104635196e-35,1,1,1.0,1.0,12,5,0,5
276,11,6.276008365047997e-42,1,3,1.0,1.0,12,5,0,5
277,11,5.788076033442451e-28,1,5,1.0,1.0,12,5,0,5
278,11,1.2029473207218022e-48,1,7,1.0,1.0,12,5,0,5
279,11,2.3519674085048667e-41,1,9,1.0,1.0,12,5,0,5
280,11,2.807440485201087e-29,3,1,1.0,1.0,12,5,0,5
281,11,2.1722898881881727e-25,3,3,1.0,1.0,12,5,0,5
282,11,9.842954656798752e-22,3,5,1.0,1.0,12,5,0,5
283,11,2.1722898879756135e-25,3,7,1.0,1.0,12,5,0,5
284,11,1.1530691313709607e-29,3,9,1.0,1.0,12,5,0,5
285,11,3.986347914709815e-24,5,1,1.0,1.0,12,5,0,5
286,11,4.11516824332739e-20,5,3,1.0,1.0,12,5,0,5
287,11,1.2657640917066322e-16,5,5,1.0,1.0,12,5,0,5
288,11,4.115168241817051e-20,5,7,1.0,1.0,12,5,0,5
289,11,2.6523772942090962e-24,5,9,1.0,1.0,12,5,0,5
290,11,1.9787098496669018e-19,7,1,1.0,1.0,12,5,0,5
291,11,1.9552380468411853e-15,7,3,1.0,1.0,12,5,0,5
292,11,3.758058845163163e-12,7,5,1.0,1.0,12,5,0,5
293,11,1.955238045262214e-15,7,7,1.0,1.0,12,5,0,5
294,11,1.7026462797199126e-19,7,9,1.0,1.0,12,5,0,5
295,11,2.534786626702731e-15,9,1,1.0,1.0,12,5,0,5
296,11,1.9399008274301313e-11,9,3,1.0,1.0,12,5,0,5
297,11,3.031553182667914e-08,9,5,1.0,1.0,12,5,0,5
298,11,1.939900825302966e-11,9,7,1.0,1.0,12,5,0,5
299,11,2.4372187155294846e-15,9,9,1.0,1.0,12,5,0,5
300,12,1.977777982723967e-33,1,1,1.0,1.0,12,5,0,5
301,12,5.7552581569820024e-30,1,3,1.0,1.0,12,5,0,5
302,12,6.160601218714837e-27,1,5,1.0,1.0,12,5,0,5
303,12,5.755258156498858e-30,1,7,1.0,1.0,12,5,0,5
304,12,4.653719342897283e-34,1,9,1.0,1.0,12,5,0,5
305,12,3.058186059677449e-28,3,1,1.0,1.0,12,5,0,5
306,12,1.4646422127898554e-24,3,3,1.0,1.0,12,5,0,5
307,12,3.580624607140011e-21,3,5,1.0,1.0,12,5,0,5
308,12,1.4646422123134353e-24,3,7,1.0,1.0,12,5,0,5
309,12,1.5196234056713147e-28,3,9,1.0,1.0,12,5,0,5
310,12,2.058603220300121e-23,5,1,1.0,1.0,12,5,0,5
311,12,1.387084467844076e-19,5,3,1.0,1.0,12,5,0,5
312,12,2.7574381542101667e-16,5,5,1.0,1.0,12,5,0,5
313,12,1.3870844666404102e-19,5,7,1.0,1.0,12,5,0,5
314,12,1.4501474183875152e-23,5,9,1.0,1.0,12,5,0,5
315,12,6.073859775045639e-19,7,1,1.0,1.0,12,5,0,5
316,12,4.1585626539182624e-15,7,3,1.0,1.0,12,5,0,5
317,12,5.816214548018153e-12,7,5,1.0,1.0,12,5,0,5
318,12,4.158562647566797e-15,7,7,1.0,1.0,12,5,0,5
319,12,5.314216073656792e-19,7,9,1.0,1.0,12,5,0,5
320,12,5.204814848752004e-15,9,1,1.0,1.0,12,5,0,5
321,12,2.9456073379016653e-11,9,3,1.0,1.0,12,5,0,5
322,12,3.6342323238219496e-08,9,5,1.0,1.0,12,5,0,5
323,12,2.945607332462046e-11,9,7,1.0,1.0,12,5,0,5
324,12,5.019759016554069e-15,9,9,1.0,1.0,12,5,0,5
325,13,3.4114177855256584e-32,1,1,1.0,1.0,12,5,0,5
326,13,7.445420523050395e-29,1,3,1.0,1.0,12,5,0,5
327,13,3.5608397730836386e-26,1,5,1.0,1.0,12,5,0,5
328,13,7.445420521326036e-29,1,7,1.0,1.0,12,5,0,5
329,13,1.3303205518904183e-32,1,9,1.0,1.0,12,5,0,5
330,13,2.1346984165864945e-27,3,1,1.0,1.0,12,5,0,5
331,13,6.89088070319432e-24,3,3,1.0,1.0,12,5,0,5
332,13,1.0608050818770485e-20,3,5,1.0,1.0,12,5,0,5
333,13,6.890880697264622e-24,3,7,1.0,1.0,12,5,0,5
334,13,1.169649692197298e-27,3,9,1.0,1.0,12,5,0,5
335,13,8.268843201178902e-23,5,1,1.0,1.0,12,5,0,5
336,13,3.9114742790528764e-19,5,3,1.0,1.0,12,5,0,5
337,13,5.437566508442405e-16,5,5,1.0,1.0,12,5,0,5
338,13,3.9114742721811748e-19,5,7,1.0,1.0,12,5,0,5
339,13,6.048812534841634e-23,5,9,1.0,1.0,12,5,0,5
340,13,1.6042768870841283e-18,7,1,1.0,1.0,12,5,0,5
341,13,8.04222151300737e-15,7,3,1.0,1.0,12,5,0,5
342,13,8.560185965266132e-12,7,5,1.0,1.0,12,5,0,5
343,13,8.042221491817001e-15,7,7,1.0,1.0,12,5,0,5
344,13,1.42031837276105e-18,7,9,1.0,1.0,12,5,0,5
345,13,9.791559439177053e-15,9,1,1.0,1.0,12,5,0,5
346,13,4.258457398761675e-11,9,3,1.0,1.0,12,5,0,5
347,13,4.26559015186353e-08,9,5,1.0,1.0,12,5,0,5
348,13,4.2584573863111574e-11,9,7,1.0,1.0,12,5,0,5
349,13,9.465074700732856e-15,9,9,1.0,1.0,12,5,0,5
350,14,3.375656047079821e-31,1,1,1.0,1.0,12,5,0,5
351,14,5.153322791521696e-28,1,3,1.0,1.0,12,5,0,5
352,14,1.4810459371428757e-25,1,5,1.0,1.0,12,5,0,5
353,14,5.153322788271542e-28,1,7,1.0,1.0,12,5,0,5
354,14,1.5927787963950537e-31,1,9,1.0,1.0,12,5,0,5
355,14,1.1021709537166561e-26,3,1,1.0,1.0,12,5,0,5
356,14,2.5569169480856264e-23,3,3,1.0,1.0,12,5,0,5
357,14,2.7132438210250267e-20,3,5,1.0,1.0,12,5,0,5
358,14,2.55691694320368e-23,3,7,1.0,1.0,12,5,0,5
359,14,6.4144049523415536e-27,3,9,1.0,1.0,12,5,0,5
360,14,2.761886059311284e-22,5,1,1.0,1.0,12,5,0,5
361,14,9.661578605612438e-19,5,3,1.0,1.0,12,5,0,5
362,14,9.921499682447511e-16,5,5,1.0,1.0,12,5,0,5
363,14,9.661578574799729e-19,5,7,1.0,1.0,12,5,0,5
364,14,2.0753249858534804e-22,5,9,1.0,1.0,12,5,0,5
365,14,3.774286930315818e-18,7,1,1.0,1.0,12,5,0,5
366,14,1.4432202812777394e-14,7,3,1.0,1.0,12,5,0,5
367,14,1.2095046754912832e-11,7,5,1.0,1.0,12,5,0,5
368,14,1.44322027515034e-14,7,7,1.0,1.0,12,5,0,5
369,14,3.37106977038852e-18,7,9,1.0,1.0,12,5,0,5
370,14,1.7179345386738302e-14,9,1,1.0,1.0,12,5,0,5
371,14,5.915692193487968e-11,9,3,1.0,1.0,12,5,0,5
372,14,4.92004963942483e-08,9,5,1.0,1.0,12,5,0,5
373,14,5.915692167400254e-11,9,7,1.0,1.0,12,5,0,5
374,14,1.6636138206691358e-14,9,9,1.0,1.0,12,5,0,5
375,15,2.2995318356919387e-30,1,1,1.0,1.0,12,5,0,5
376,15,2.5342942244095467e-27,1,3,1.0,1.0,12,5,0,5
377,15,4.960352573406717e-25,1,5,1.0,1.0,12,5,0,5
378,15,2.5342942206148007e-27,1,7,1.0,1.0,12,5,0,5
379,15,1.1967430834458952e-30,1,9,1.0,1.0,12,5,0,5
380,15,4.5733421225995377e-26,3,1,1.0,1.0,12,5,0,5
381,15,7.992023451017077e-23,3,3,1.0,1.0,12,5,0,5
382,15,6.207735835623894e-20,3,5,1.0,1.0,12,5,0,5
383,15,7.992023421251376e-23,3,7,1.0,1.0,12,5,0,5
384,15,2.774002334603971e-26,3,9,1.0,1.0,12,5,0,5
385,15,8.0072694787645475e-22,5,1,1.0,1.0,12,5,0,5
386,15,2.1534376515464113e-18,5,3,1.0,1.0,12,5,0,5
387,15,1.7008078924226448e-15,5,5,1.0,1.0,12,5,0,5
388,15,2.1534376400388716e-18,5,7,1.0,1.0,12,5,0,5
389,15,6.138866513599945e-22,5,9,1.0,1.0,12,5,0,5
390,15,8.099265171857614e-18,7,1,1.0,1.0,12,5,0,5
391,15,2.4380950457192553e-14,7,3,1.0,1.0,12,5,0,5
392,15,1.652224981721439e-11,7,5,1.0,1.0,12,5,0,5
393,15,2.4380950298975057e-14,7,7,1.0,1.0,12,5,0,5
394,15,7.28350128651776e-18,7,9,1.0,1.0,12,5,0,5
395,15,2.847410198128574e-14,9,1,1.0,1.0,12,5,0,5
396,15,7.950819404956397e-11,9,3,1.0,1.0,12,5,0,5
397,15,5.592635107296707e-08,9,5,1.0,1.0,12,5,0,5
398,15,7.950819354099181e-11,9,7,1.0,1.0,12,5,0,5
399,15,2.761306904137404e-14,9,9,1.0,1.0,12,5,0,5
400,16,1.20151255233735e-29,1,1,1.0,1.0,12,5,0,5
401,16,9.926358079437883e-27,1,3,1.0,1.0,12,5,0,5
402,16,1.420386558924953e-24,1,5,1.0,1.0,12,5,0,5
403,16,9.926358048408217e-27,1,7,1.0,1.0,12,5,0,5
404,16,6.634587834170245e-30,1,9,1.0,1.0,12,5,0,5
405,16,1.606735595226914e-25,3,1,1.0,1.0,12,5,0,5
406,16,2.191344753782992e-22,3,3,1.0,1.0,12,5,0,5
407,16,1.300752134284295e-19,3,5,1.0,1.0,12,5,0,5
408,16,2.1913447393109327e-22,3,7,1.0,1.0,12,5,0,5
409,16,1.0046334400202956e-25,3,9,1.0,1.0,12,5,0,5
410,16,2.074861621963821e-21,5,1,1.0,1.0,12,5,0,5
411,16,4.420689215273995e-18,5,3,1.0,1.0,12,5,0,5
412,16,2.7698765921822198e-15,5,5,1.0,1.0,12,5,0,5
413,16,4.42068917803765e-18,5,7,1.0,1.0,12,5,0,5
414,16,1.6157443109924796e-21,5,9,1.0,1.0,12,5,0,5
415,16,1.6125688868625553e-17,7,1,1.0,1.0,12,5,0,5
416,16,3.918428019376719e-14,7,3,1.0,1.0,12,5,0,5
417,16,2.1938216435125028e-11,7,5,1.0,1.0,12,5,0,5
418,16,3.9184279821115663e-14,7,7,1.0,1.0,12,5,0,5
419,16,1.4580526687306256e-17,7,9,1.0,1.0,12,5,0,5
420,16,4.5014254069418264e-14,9,1,1.0,1.0,12,5,0,5
421,16,1.0393252617673459e-10,9,3,1.0,1.0,12,5,0,5
422,16,6.278940808071755e-08,9,5,1.0,1.0,12,5,0,5
423,16,1.0393252524308517e-10,9,7,1.0,1.0,12,5,0,5
424,16,4.3703935681632214e-14,9,9,1.0,1.0,12,5,0,5
425,17,5.146640239415409e-29,1,1,1.0,1.0,12,5,0,5
